video_id,comment,likes,published_at,label
SzXMacu80o8,😂😂...menurut saya...ini bagus..buat membangunkan pengetahuan kita sebagai rakyat....😂😂...gasss mas wapress,0,2025-05-01T02:55:13Z,1.0
SzXMacu80o8,Saya berminat mencalonkan diri menjadi capres 2044 😊,0,2025-04-22T08:50:49Z,0.0
g8XZK4trgqM,Wapresku terbaik👍👍👍👍🎉🎉🎉,2,2025-11-25T10:02:38Z,1.0
SzXMacu80o8,"editan cringe, ngomong ga lancar, isinya kosong 😅🤣, nontonnya kayak merinding 😢 bikin ga tenang 😭.",1,2025-04-27T13:29:16Z,0.0
72Ko6qkf9TQ,Mantap mas wapres,0,2025-05-10T20:46:55Z,1.0
ULJErSG7F8Y,mantappp pak,0,2025-05-01T02:13:12Z,1.0
72Ko6qkf9TQ,Bangga indonesia punya wapres seperti ini,0,2025-05-11T00:31:17Z,1.0
c9uVPrBdTwY,Sehat selalu bapak ❤,1,2024-12-22T12:39:59Z,1.0
72Ko6qkf9TQ,"Terimakasih Mas Wapres atas pencerahan nya.
Semoga lebih banyak yg berpartisipasi utk Indonesia Maju.",1,2025-05-11T13:29:05Z,1.0
SzXMacu80o8,"Kami percaya generasi muda bisa jadi agen perubahan, semangat terus Pak Wapres!",0,2025-04-22T12:49:16Z,1.0
ULJErSG7F8Y,"Semoga masyarakat kita makin sadar dan mau belajar lagi,,apa yg perlu dilakukan untuk membantu meningkatkan standar ekonomi di negeri kita tercinta❤❤🥰",0,2025-05-04T10:29:54Z,1.0
SzXMacu80o8,Seperti lagi baca teks,0,2025-04-23T12:29:18Z,0.0
SzXMacu80o8,"Buktiin dulu bang pencapaian yang Abang jadiin contoh ada kontribusi dari Abang, Baru minta kita semangat gotong-royong.
Kalo begini rasanya ane kaya disuru kerja lembur buat perusahaan, padahal perusahaan gak ada ngasi bonus, apalagi merhatiin ane wkwk.
Malu sendiri saya nontonnya Bangg",0,2025-04-22T10:20:52Z,0.0
QIShOVUCVtM,Gassss mas wapres💪💪💪💪,1,2025-06-06T14:58:47Z,1.0
ZhL1ABVBqB8,Ngomong opo toh ndo,0,2025-05-04T06:15:21Z,-1.0
ZhL1ABVBqB8,"Trims infonya pak, maju trus jangan dengarkan suara sumbahg, bapak sudah diatas, anginnya pasti kencang.",0,2025-04-30T08:26:27Z,1.0
SzXMacu80o8,Sayang anak sayang anak,1,2025-04-21T16:07:47Z,0.0
SzXMacu80o8,"Thankyou pak gibran, perusahaan saya yoker group masi dalam tahap pengembangan  ke sektor blokchain berbais AI dan saya harap dalam 10 tahun yoker group menjadi sala satu perusahaan inovasi kebangaan indonesia. Untuk sementara masi belum di publik",2,2025-04-24T05:43:36Z,1.0
ZhL1ABVBqB8,Lanjotkan mas Gibran yang muda saatnya berkarya .,2,2025-04-26T00:22:03Z,1.0
zkQwpXhanhM,"Sehat selalu pak wapres 
Jgn gentar sama orang pembenci 
Rangkullah rakyat demi masa depan Indonesia 
Indonesia maju karena generasi muda ❤❤❤",0,2025-07-05T08:53:55Z,1.0
ZhL1ABVBqB8,Semangat wakil presiden semangat buwat rakyat,1,2025-04-25T13:08:57Z,1.0
kJks8qSH3ko,Tai lh wapres satu ini😅,6,2025-04-22T14:47:30Z,-1.0
SzXMacu80o8,Gibran Rakabuming 🤩,0,2025-04-22T12:39:07Z,1.0
zkQwpXhanhM,Semua bisa belajar & berkembang lewat ekosistem digital yang sehat,0,2025-06-30T09:13:48Z,1.0
SzXMacu80o8,Suara mouse Fungsi nya apa sih ganggu amat,0,2025-04-22T09:59:27Z,0.0
SzXMacu80o8,Anak muda butuh masa depan yg cerah ya kan pak,2,2025-04-22T11:43:18Z,1.0
NNKNeZZ5WP0,MANTAP....❤❤❤❤🎉🎉🎉,1,2025-05-02T14:01:34Z,1.0
zkQwpXhanhM,Salut buat Pak Gibran yang berani mendorong kebijakan digital yang konkret seperti ini 👏,0,2025-06-30T16:57:26Z,1.0
72Ko6qkf9TQ,"Mas Gibran punya visi jelas, gak cuma mikir hari ini tapi puluhan tahun ke depan.",0,2025-05-11T01:49:03Z,1.0
SzXMacu80o8,"Anak muda dan bonus demografi,mantaap mas gibran",0,2025-04-22T15:49:51Z,1.0
72Ko6qkf9TQ,"Pangan bukan hanya mas. Indonesia kaya tumbuhan sumber karbo, itu perlu dipopulerkan kembali. Penelitian2 di universitas bisa diarahkan utk meneliti kandungan gizi, cara mengolah, dan menanam yg baik",0,2025-05-10T04:37:30Z,0.0
SzXMacu80o8,Gibran Presiden RI 2029-2039❤❤❤❤,0,2025-04-23T21:56:09Z,1.0
zkQwpXhanhM,"semangat terus mas, semoga makin banyak yg tercerahkan",0,2025-06-30T07:39:39Z,1.0
ZhL1ABVBqB8,"Gile, sudah sedemikian parahnya. Sampe like aja dibeli.
Semoga dapet hidayah, pertangungan jawab di akhiratmu sungguh berat.
Jutaan orang akan menuntutmu di pengadilan akhirat.",36,2025-04-26T10:50:51Z,-1.0
SzXMacu80o8,ngapalin skrip nya berapa hari mas,0,2025-04-23T02:34:40Z,0.0
ZhL1ABVBqB8,Hilirisasi memperkuat struktur ekonomi nasional,1,2025-04-26T15:37:10Z,1.0
zkQwpXhanhM,"Kuncinya bukan hanya regulasi, tapi pelibatan publik juga",0,2025-06-30T08:18:54Z,0.0
2-IroIlDrnE,Sebaiknya pembangunan di papua tetap harus menghormati kebudayaan lokal,0,2026-01-19T05:24:25Z,1.0
ZhL1ABVBqB8,"kapan janji mas wapres 19 juta lapangan kerja tersedia, kami menagih janji itu, kami butuh pekerjaan, segera tunaikan janji sampeyan",0,2025-04-28T03:25:44Z,0.0
SzXMacu80o8,Pak Gibran memang wapres yg terbaik❤,0,2025-04-22T11:51:31Z,1.0
zkQwpXhanhM,Tapi gw akui ini keren,0,2025-07-04T04:58:59Z,1.0
NNKNeZZ5WP0,"Mas,sekedar saran,dana bos-SISWA dialihkakan ke dana bos-SEKOLAH (untuk membayar guru, listrik, kebersihan,buku cetak dan guru bantuan), sehingga siswa murni sekolah gratis, hanya beli seragam dan buku/alat tulis u/siswa di daerah tingkat kecamatan s/d SMP. krn dana bantuan ke sekolah lebih mudah dikontrol drpd dana bantuan ke siswa. 

Dan makan gratis u/siswa - tingkat kecamatan/daerah saja. tidak perlu dg box.cukup presmanan(nasi ,sayur ,telor/daging suwir) diambilkan oleh guru,pd waktu makan siang. 
pagi cukup roti saja. yg lebih penting s/d SD  adalah pendidikan dasar -kebersihan,disiplin,sopan santun seperti sekolah dasar di jepang",0,2025-05-02T23:25:32Z,0.0
zkQwpXhanhM,"Indonesia bisa maju lewat ini, percaya deh",1,2025-06-30T15:18:07Z,1.0
ULJErSG7F8Y,"Doa terbaik tuk pak Jokowi dan keluarga! Percayalah, semakin mereka dihujat oleh sekelompok ONTA bahloel, semakin mayoritas  rakyat Indonesia mencintai mereka! Dr pak Jokowi, lanjut ke Gibran.. ❤",0,2025-05-03T15:38:59Z,1.0
kJks8qSH3ko,"Semoga Pak Gibran semakin sering membagikan video seperti ini untuk memotivasi masyarakat Indonesia, khususnya saya. Saya juga berharap ke depannya ada konten-konten premium yang khusus ditujukan bagi para pendukung beliau. Semoga program-program Pak Gibran sukses selalu dan membawa banyak manfaat. Bismillah, aamiin. Merdeka indonesia emas maju jaya",2,2025-05-01T06:05:52Z,1.0
ZhL1ABVBqB8,"Youtube..., coba cek algoritma dong. Emang gk ngelanggar komunitas?",0,2025-04-26T05:14:10Z,0.0
SzXMacu80o8,Wkwkwkwk jadi public enemy😂,1,2025-04-20T10:51:43Z,-1.0
SzXMacu80o8,Ada yg aneh mendadak likenya bisa sebanyak itu😂,0,2025-04-24T06:00:45Z,0.0
zkQwpXhanhM,Blockchain emang memiliki potensi besar untuk mengubah cara kita dalam mengelola data dan transaksi. Terima kasih pak udah sharing,1,2025-07-01T00:26:59Z,1.0
72Ko6qkf9TQ,Mari bangun ekosistem pertanian yang tangguh,0,2025-05-11T00:58:36Z,1.0
2-IroIlDrnE,"semangat terus mas wapres, rakyat butuh bukti bukan sekedar janji",0,2026-01-19T06:08:32Z,1.0
kJks8qSH3ko,Seperti presenter berita menyampaikan berita,0,2025-04-30T15:50:04Z,0.0
SzXMacu80o8,"mas gibran ngerti banget keresahan anak muda, itu kenapa banyak yang support",1,2025-04-22T08:49:55Z,1.0
zkQwpXhanhM,Sangat bermanfaat untuk pelaku UMKM 💼,0,2025-06-30T08:15:51Z,1.0
ZhL1ABVBqB8,MANTAB MAS GIBRAN... ABAIKAN PARA NYINYIRIS... MEREKA KAUM MINIMALIS PIKIR YG TERIAKANNYA SEPERTI HALILINTAR PADAHAL NYATANYA KENTUT,0,2025-04-28T15:35:21Z,1.0
zkQwpXhanhM,"Baru muncul di beranda chanel Mas Gibran,langsung saya subcribe like,komen,semangat! Up date Pak Wapres,jangan kalah oleh para buzer,heaters kaum nyinyir,buktikan mampu lebih baik,berkualitas cerdas daripada kaum dajjal,yg hanya bisa hoax,SDM,rendahan!!!",9,2025-06-26T15:41:32Z,1.0
2-IroIlDrnE,"Setuju banget, tanpa akses yang layak pembangunan pasti timpang. Papua butuh konektivitas nyata 🙏",1,2026-01-19T04:32:54Z,1.0
SzXMacu80o8,"Pak, tolong petani nilam di SULUT harganya di setara kan, supaya petani bisa merasakan keuntungannya",0,2025-04-21T11:59:32Z,1.0
ULJErSG7F8Y,Cita cita mulia,0,2025-05-02T23:05:29Z,1.0
SzXMacu80o8,"kalo tiba2 beliau jadi presiden, gimana pendapat kalian gaess?

kan klo Presiden berhalangan tetap, wakilnya jadi auto-Presiden kan?",0,2025-04-21T14:50:37Z,0.0
kJks8qSH3ko,"Congratulation .,.",0,2025-04-24T03:45:38Z,1.0
zkQwpXhanhM,Blockchain di birokrasi? Aku tunggu banget!,0,2025-06-30T07:47:45Z,1.0
ZhL1ABVBqB8,Yang kesini gara gara suntik like 👍,0,2025-04-28T06:12:42Z,1.0
ZhL1ABVBqB8,"Sepertinya gibran ini telah mengusai psikologi massa dan media sosial, semakin kontroversi dan semakin populer maka akan semakin menguasai psikologi massa dan publik, apalagi gen z dan orang2 yang minim literasi; karena kebohongan dan pembodohan yang diulang berulang-ulang akan menjadi pembenaran.

Kalau memang gibran ini memang memiliki gagasan besar untuk Indonesia, seharusnya dia tidak berbicara monolog seperti ini, bisa jadi dia hanya membaca teks  arahan tim pencitraan dan branding, tetapi seharusnya dia datang untuk berdialog dan berdebat dengan mahasiswa di UGM, UI, ITB dan universitas lain sebagainya untuk memaparkan idea dan gagasan nya",0,2025-04-27T01:53:52Z,0.0
ULJErSG7F8Y,"Mas gibran memang wapres terbaik l  love  pull,  mantap ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",0,2025-06-05T18:36:09Z,1.0
dMywBOCoLiQ,"mas gibran kenapa banyak kasus korupsi, kenapa tidak di hukum mati,🗿",0,2025-07-16T14:12:22Z,0.0
SzXMacu80o8,"Yang penting kerja nyata, bukan banyak kata! semangat untuk pak wapres sehat sehat❤❤",0,2025-04-22T07:21:33Z,1.0
zkQwpXhanhM,nonton ini auto semangat bikin project berbasis blockchain biar gak ketinggalan,0,2025-06-30T10:35:43Z,1.0
ZhL1ABVBqB8,"Bran udahh, mending bagi2 susu sama sikncare saja lumayan naikin elektabilitas persiapan 2029
Gw dukung Bahlil-Gibran ❤",0,2025-04-26T18:47:57Z,1.0
SzXMacu80o8,"Mas, saya selalu salut dengan mental anda. Paling kuat se Indonesia. Haha.",0,2025-04-21T11:37:49Z,1.0
ULJErSG7F8Y,keren pak wapres kami akan selalu mendukung program bapak.,0,2025-04-30T18:16:22Z,1.0
72Ko6qkf9TQ,"tolong mas wapres.... jaringan listrik untuk lokasi pertambakan di sediakan dan mohon tarifnya minimal tarif industri... karena selama ini para petani tambak maupun petani bawang merah keuntungannya terpangkas biaya listrik, contoh kondisi petani tambak udang ataupun bandeng saat ini.... mereka sangat susah sekali yang namanya untung.... boro boro buat ngembalikan duit yang di investasikan....  tolong ya mas wapres ini adalah rata rata pribumi.... dan biasanya mereka modal sendiri. jika dari tarif listrik bisa murah maka akan memungkinkan mereka bisa memperbesar usahanya yang otomatis menambah lapangan kerja dan akan membuat anak bangsa menjadi tuan di negerinya sendiri .... silakan cek di semua lokasi pertambakan, lokasi pertanian, lokasi peternakan.... makasih.",1,2025-05-10T14:37:23Z,1.0
SzXMacu80o8,Mantab Mas Wapres kuu...❤❤❤,0,2025-04-24T15:31:49Z,1.0
zkQwpXhanhM,Pengetahuan yang dibagikan sangat berguna. Semoga banyak video seperti ini!,0,2025-06-30T10:15:36Z,1.0
ZhL1ABVBqB8,19 jt lapangan kerja mana??,0,2025-04-28T02:09:43Z,0.0
SzXMacu80o8,Diskusi di kampus. Kalo monolog gini rentan hapalin atau pake promter. Jadi ga keliatan ini hasil pemikiran diri sendiri atau org lain.,0,2025-04-21T13:25:05Z,0.0
zkQwpXhanhM,"Semoga semua program pemerintah bisa berjalan lancar
Rahayu Rahayu Rahayu Rahayu
❤❤❤❤❤❤❤",1,2025-07-15T00:04:35Z,1.0
2-IroIlDrnE,"Pembangunan Papua memang kuncinya di akses. Kalau jalan, kesehatan, dan pendidikan terbuka, dampaknya ke semua sektor bakal terasa",0,2026-01-19T09:34:30Z,0.0
SzXMacu80o8,Masih bangga disebut anak abah😊,1,2025-04-25T11:29:00Z,0.0
SzXMacu80o8,mantab... mantab,0,2025-04-22T21:13:08Z,1.0
72Ko6qkf9TQ,Edukasi seperti ini sangat penting! Terima kasih sudah angkat isu strategis soal pertanian,0,2025-05-10T16:00:57Z,1.0
zkQwpXhanhM,"Berkat pemimpin cerdas seperti bapak, yg peduli dngn rakyat kecil, jg meringankan beban rakyat dngn sangat peduli rakyat kecil",0,2025-06-30T10:57:18Z,1.0
72Ko6qkf9TQ,Semangat pap wapres kami mendukung,0,2025-05-10T12:35:12Z,1.0
zkQwpXhanhM,"Yg sana sibuk yinyir bahkan berusaha mau memakzulkan, yg sini sibuk kerja. 
 Teruslah bekerja..! Abaikan yg nyinyir  ! 
Rakyat yg menilai.",13,2025-06-26T10:53:53Z,1.0
ZhL1ABVBqB8,💪💪💪💪,0,2025-04-26T12:30:37Z,1.0
SzXMacu80o8,Bonus demografi apapun anak muda harus tetap lincah🎉,0,2025-04-22T10:06:17Z,1.0
72Ko6qkf9TQ,Inilah kontrn yg d tunggu biar rakyat mengerti ttng kemajuan Indonesia bukan konten menyebar fitnah,0,2025-05-10T07:34:31Z,1.0
ZhL1ABVBqB8,Alhamdulillah insyaallah Indonesia 🇮🇩 emas 2045,2,2025-04-25T16:44:57Z,1.0
ITtcwmpwWtk,Terimakasih tambahan wawasannya Mas Wapres...Semangat utk Nusantara jaya !,3,2025-05-17T02:05:28Z,1.0
ULJErSG7F8Y,"Semoga semua rencana dan harapan dapat segera terkabul
Sehat dan terus membangun Mas Wapres.

Kami bangga mempunyai para Generasi muda yang cemerlang dan cerdas",11,2025-04-30T13:29:17Z,1.0
zkQwpXhanhM,"Mas gibran ini jenius!! Memancing banyak orang agar bisa komen disini termasuk saya,, benar benar wapres terhebat sepanjang sejarah manusia alam semesta!",0,2025-07-01T02:24:50Z,1.0
kJks8qSH3ko,Semangat mas wapres. Jadikan hate komen sebagai masukan dan motivasi untuk terus berkarya dan berjuang bagi bangsa 🇮🇩,3,2025-04-22T04:16:53Z,1.0
ZhL1ABVBqB8,"Video kemaren ada yg dislike 169 ribu, apa video ini bakal dislike lebih banyak? 🤔",0,2025-04-27T07:32:45Z,0.0
2-IroIlDrnE,"Sehat selalu pak wapresss, semoga bisa membangun indonesia lebih maju",0,2026-01-19T04:32:30Z,1.0
SzXMacu80o8,Sabar mas wapres meskipun banyak yang ngiri 😂,0,2025-04-23T08:21:54Z,1.0
SzXMacu80o8,Wapres terkeren yg berani berkunjung ke kampus dan dialog dgn mahasiswa,1,2025-04-21T23:51:03Z,0.0
SzXMacu80o8,Apalah artinya seseorang yang B aja kalau ga ada orang-orang hebat di belakang layarnya,0,2025-04-25T14:12:59Z,0.0
72Ko6qkf9TQ,"Setuju kita perlu meningkatkan produksi pertanian kita,,, 
Mohon maaf bapa wakil informasi kami wilayah sumba timur, ketersediaan puput masi sangat terbatas, di desa saya ada 10 kelompok dan yg sering mendapatkan pupuk dari pemerintah hanya sekitaran 2 kelompok, 8 kelompok sama sekali tdak dapat, apakah memang tdak ada bantuan pupuk atau permainan mafia puput,, mohon bantuannya bapak agar kami bisa mendapatkan pupuk.",0,2025-05-11T03:22:13Z,1.0
SzXMacu80o8,mantap 👍,0,2025-04-30T09:02:55Z,1.0
ULJErSG7F8Y,"Gokil, lanjutkan Pak Wapres",2,2025-05-01T16:20:18Z,1.0
72Ko6qkf9TQ,mas gibran  abaikan elit politik yang tak suka dekan mas gibran teruslah mas gibran berbuat bsik dan amanah buat negara ini menjadi negara yang maju  orang orang perusak negara akan kebakaran jengot karena ladang koropsinya dihadang oleh  pejabat yang jujur dan tegas  dengan tangan besi p prabowo,0,2025-05-11T08:25:29Z,1.0
zkQwpXhanhM,Keren banget🎉,0,2025-06-30T08:03:50Z,1.0
2-IroIlDrnE,Langkah kecil tapi dampaknya besar untuk Indonesia timur,0,2026-01-19T09:41:27Z,1.0
SzXMacu80o8,GENIUS👏👏👏👏👏👏,0,2025-05-19T10:39:14Z,1.0
72Ko6qkf9TQ,Sukses rerus mas Gibran,0,2025-05-10T05:58:16Z,1.0
SzXMacu80o8,semangat terus Pak!,0,2025-04-22T02:27:28Z,1.0
ZhL1ABVBqB8,Hilirisasi harus mengedepankan asas keberlanjutan,0,2025-04-26T11:30:10Z,0.0
kJks8qSH3ko,"Kaum 58 mana nih, belain woyyy",4,2025-04-23T12:10:59Z,0.0
72Ko6qkf9TQ,"Program yang bagus saya sangat suka, karena saya tahu banyak petani hidupnya kurang baik padahal pekerjaan mereka untuk banyak orang bisa makan.",0,2025-05-11T02:45:52Z,1.0
ZhL1ABVBqB8,Nepobaby,0,2025-04-29T03:06:12Z,-1.0
ZhL1ABVBqB8,"Indonesia kaya, dan dengan hilirisasi, kekayaan itu bisa dinikmati semua orang❤",1,2025-04-26T10:03:13Z,1.0
SzXMacu80o8,"Sebenernya AI gak salah dan memang harus dipersiapkan. Tapi apa yang Anda sampaikan dalam video ini sangat bertolak belakang dengan pelanggaran-pelanggaran yang dilakukan sedari masa pencalonan - menjadi wapres; penggunaan Naruto yang tak berizin, ucapan hari raya dengan Dune, dan lainnya. 

Jadi, mari, Pak Gibran, buka hati, buka telinga, dan mulai dengarkan keluhan masyarakat. Dari dislike saja seharusnya sudah dapat dijadikan cerminan bagaimana Anda tidak disukai oleh rakyatnya sendiri.",14,2025-04-22T08:17:53Z,0.0
ZhL1ABVBqB8,Mantapp wapresss terbaikku,0,2025-07-18T04:21:56Z,1.0
dMywBOCoLiQ,Ada loker untuk 19 JT pekerja ?,0,2025-11-07T02:28:47Z,0.0
ZhL1ABVBqB8,"5884 view, like nya 47k, kalo pake buzzer mbok yang pinter dikit napa, biar ndak bikin tambah malu2 in   🤣🤣🤣🤣🤣",0,2025-04-25T17:54:43Z,-1.0
ULJErSG7F8Y,Kapan kerja..,0,2025-05-08T12:18:41Z,0.0
ZhL1ABVBqB8,Semangat hilirisasi = semangat ngebangun negeri,0,2025-04-26T12:02:50Z,1.0
72Ko6qkf9TQ,"genz tidak akan pernah bisa merasakan susahnya jadi petani, apalagi genz gen alpa gen buzzer",0,2025-05-11T23:38:02Z,0.0
SzXMacu80o8,"Sekedar usulan saja, niy yaaaa mas wapres coba urus daerah konflik di papua , jgn bahas anak muda bla bla bla dulu, di daerah2 terpencil disana banyak belum terjamah lho…",0,2025-04-22T06:35:23Z,0.0
ZhL1ABVBqB8,"INI CUMA DUNIA KAWAN"" CUKUP TAU AJA CARA (ORANG"" RAKUS)CARI UANG",0,2025-04-30T07:23:48Z,-1.0
ZhL1ABVBqB8,"Saya tahu anda Cawapres karbitan yang naik karena jasa bapak dan paman, tapi seenggaknya please buka matamu, bro. Negara ini makin morat marit gara-gara bapak anda yang hobi berbohong. Bahkan anda pun naik karena kecurangan! Shame on you!",0,2025-04-27T12:32:07Z,0.0
NNKNeZZ5WP0,"Ditunggu mas realisasi programnya. Terus buat video seperti ini, utk memberi harapan bagi generasi muda. Namun, Kami tetap akan menagih semua janji Mas Wapres. Sukses selalu. Indonesia butuh kepemimpinan visioner.",9,2025-05-03T01:39:17Z,1.0
QIShOVUCVtM,19 juta lapangan kerja mana?,0,2025-06-08T10:04:36Z,0.0
ULJErSG7F8Y,"Ini baru anak muda harapan bangsa peneru,🎉🎉🎉",0,2025-05-01T11:48:25Z,1.0
ULJErSG7F8Y,💪💪💪💪💪🔥🔥🔥🔥🔥,1,2025-04-30T14:05:02Z,1.0
zkQwpXhanhM,"Luar biasa sih ini, semoga dengan ini Indonesia makin siap menghadapi era digital ❤",0,2025-06-30T06:39:42Z,1.0
SzXMacu80o8,ANGGAP SAJA MANUSIA SATU INI ADALAH JELMAAN ANAK KETURUNAN SENGKUNI SEPERTI BAPAKNYA MULYONO😂😂😂,0,2025-04-23T13:02:52Z,-1.0
ULJErSG7F8Y,Semangat mas Wapres,0,2025-04-30T15:00:36Z,1.0
ZhL1ABVBqB8,Bonus demografi harus dimanfaatkan untuk hilirisasi maksimal,0,2025-04-26T13:35:27Z,1.0
ZhL1ABVBqB8,anak muda siap majukan Indonesia!!❤,0,2025-04-26T09:07:08Z,1.0
ZhL1ABVBqB8,Hidup jokowi!,0,2025-05-03T11:20:53Z,1.0
kJks8qSH3ko,Mantab... ❤,0,2025-04-23T11:43:54Z,1.0
SzXMacu80o8,"Semangat aja mas Gibran, yah semangat aja sih👍🏻",0,2025-04-22T14:44:08Z,1.0
ULJErSG7F8Y,"Pemerataan ekonomi bisa dimulai dari hilir laut kita, semangat terus pak wapres",0,2025-05-01T14:46:10Z,1.0
SzXMacu80o8,"Diskusi sama mahasiswa sana,,,, kalau cuma monolog gitu ya enak dong tinggal baca hihihi",0,2025-04-21T15:00:57Z,0.0
ZhL1ABVBqB8,tetap semngat menjalankan tugasnya pak Wakil,0,2025-04-26T13:53:45Z,1.0
SzXMacu80o8,Najis banget sumpah 😭😭😭,0,2025-04-21T09:07:03Z,-1.0
SzXMacu80o8,"Tantangan saat ini, siapa dulu yg berani debat dengan MAHASISWA...
Apakah Prabowo atau Gibran...??
Puncaknya 2030, belum ada yg berani Roadshow diskusi dan debat dgn MAHASISWA...
MAHASISWA adalah masa depan Indonesia....",0,2025-04-21T10:44:30Z,0.0
ULJErSG7F8Y,wahh semangat terus pak gibrann❤,4,2025-05-01T08:44:52Z,1.0
SzXMacu80o8,"Dalam hati : jir gue keren bgt😂
Netizen : kosooooong kosong",0,2025-04-21T15:16:33Z,-1.0
ZhL1ABVBqB8,mantap sekali.. Ini ilmu mahal nihh terimakasih banyak pak gibran,0,2025-04-26T10:57:59Z,1.0
zkQwpXhanhM,Setuju mas wapres...,0,2025-07-04T09:44:50Z,1.0
ULJErSG7F8Y,Wapres terbaik...,0,2025-05-02T10:09:27Z,1.0
ULJErSG7F8Y,inilah solusi jangka panjang yang kita butuhkan,0,2025-05-01T09:33:42Z,1.0
SzXMacu80o8,Enak yah jadi Pak Wapres😢,0,2025-04-22T22:25:52Z,0.0
ULJErSG7F8Y,Biarkan orang nyinyir sana sini anggaplah itu bumbu untuk masa depan  pak wapres tetap semngat pak wapres kami mendukung mu SE Indonesia salam hormat kami,0,2025-05-03T11:57:39Z,1.0
SzXMacu80o8,"99,99% comen negatif semua, berarti survey² kinerja pemerintah dpt dari apa 🥱🥱🥱🥱🥱🥱🥱",0,2025-04-23T07:17:26Z,0.0
ZhL1ABVBqB8,"Hilirasi benar2 harus dimaksimalkan, dan orang2 yg disana harus benar2 orang bersih jgn nantinya keluar koruptor2 baru",0,2025-04-27T23:42:23Z,1.0
SzXMacu80o8,perang antara kebaikan dan keburukan itu takan pernah berhenti sampai kiamat.. mudah²an kita berada di pihak yg baik dan tulus.. semangat wapres❤❤❤❤❤,0,2025-04-26T10:57:09Z,1.0
zkQwpXhanhM,🔥🔥🔥❤️🙏,0,2025-06-26T09:31:56Z,1.0
QIShOVUCVtM,"Masya Allah, semoga Bapak Wakil Presiden Gibran Rakabuming Raka selalu Sehat dan selalu dalam Lindungan Allah SWT. Aamiin.",34,2025-06-06T10:20:40Z,1.0
dMywBOCoLiQ,Alhamdulillah InsyaAllah manfaatnya besar,11,2025-07-14T07:27:17Z,1.0
ZhL1ABVBqB8,"ini yang saya suka jiwa visioner jiwa anak muda yang jelas pandangan ekonominya dan juga pandangan politiknya, Jos tenan Mase satu ini, siap kawal karena tanpa hilirisasi dan meningkatkan pendapatan negara hanya omon omon pejabat yang bilang akan mensejahterakan rakyat!!",1,2025-04-26T01:53:50Z,1.0
ZhL1ABVBqB8,where is the dislike?,0,2025-04-27T21:29:46Z,0.0
SzXMacu80o8,Mending liat yutubnya Vior,0,2025-04-23T02:07:27Z,0.0
ZhL1ABVBqB8,"Ingat, ada kontribusi duit pajak RAKYAT yg dipake buat tiap bikin video video yg gak guna ini",0,2025-04-27T07:04:53Z,-1.0
ULJErSG7F8Y,Produk laut Indonesia harus punya nilai tambah,1,2025-05-01T09:19:11Z,1.0
SzXMacu80o8,"Harapan kami besar di generasi muda, termasuk Mas Gibran",1,2025-04-22T11:05:14Z,1.0
SzXMacu80o8,Bapak AI dunia,5,2025-04-20T05:58:34Z,0.0
QIShOVUCVtM,https://youtu.be/mGcSRNOzsxM?si=7MDAfIm2Z06y74f3,0,2025-06-06T14:59:47Z,0.0
SzXMacu80o8,Pengen banget revolusi seperti di srilanka gerudug habis rumah para koruptor,2,2025-04-21T13:34:54Z,0.0
SzXMacu80o8,Semangat mas wapres hujatan seperti apapun generasi muda dibelakangmu,0,2025-04-22T12:52:54Z,1.0
ULJErSG7F8Y,Dia cuma baca teks dari pembimbing nya. coba suruh head to head sama mahasiswa. pertanyaan apa jawaban nya apa..gak bakal nyambung,1,2025-05-03T16:59:57Z,0.0
SzXMacu80o8,Bntar lagi komentar di batasi😅,1,2025-04-21T12:59:48Z,0.0
ZhL1ABVBqB8,"Sehat sehat slalu dan panjang umurnya, selalu dalam lindungan Allah SWT mas gibran 🤲",7,2025-04-25T13:47:20Z,1.0
ULJErSG7F8Y,Hilirisasi akan membawa dampak langsung bagi rakyat kecil,0,2025-05-01T09:52:50Z,1.0
SzXMacu80o8,Mas gibran mas gibran,0,2025-04-21T12:44:25Z,0.0
SzXMacu80o8,"Lancar yaa 
Giliran pidato ringkas padat dan tdk jelas",0,2025-04-21T14:29:35Z,-1.0
zkQwpXhanhM,Bangga sama mas Gibran bisa menjelaskan Tentang keamanan tranparansi blokchain sangat menyakinkan,0,2025-06-30T08:23:45Z,1.0
72Ko6qkf9TQ,Lanjutkan edukasi anak anak muda lainya agar bangsa kita lebih maju. minimal 5 tahun ke depan,0,2025-05-11T01:13:25Z,1.0
zkQwpXhanhM,"keren, bener banget. penjelasan nya beneran mudah dipahami pak",0,2025-06-30T08:19:04Z,1.0
zkQwpXhanhM,Langkah yang luar biasa pak,0,2025-06-30T09:30:38Z,1.0
kJks8qSH3ko,Perbaiki sistem pendidikan dan beri ganjaran serta efek jera kepada koruptor kalau mau indonesia maju 🙏🙏,1,2025-04-22T12:57:03Z,1.0
ZhL1ABVBqB8,"Terimakasih pak gibran.  Anda sudah menginspirasi orang banyak dari kalangan yang selama ini dibilang inferior, bahwa kesempatan untuk melejit ke puncak itu selalu ada... Kesempatan paling sempit pun bisa jadi lebar dengan ayah dan paman yang tepat.",53,2025-04-27T00:55:13Z,1.0
SzXMacu80o8,FUFUFAFA!,0,2025-04-24T08:51:42Z,-1.0
